Country,Country Code,Region,Income Group,Year,Life Expectancy,Prevalence of Undernourishment,CO2 Emissions,Health Expenditure %,Education Expenditure %,Unemployment,Injuries,Communicable Diseases,Non Communicable Diseases,GDP (Billions),Access to clean water,Population (historical estimates)
Ethiopia,ETH,Sub-Saharan Africa,Low income,2017,65.872,15.7,15819.999694824,3.45336151,5.649519920,2.299000025,2836330.73,23661556.53,12572982.27,81.771,10.791947109,108197944
Ethiopia,ETH,Sub-Saharan Africa,Low income,2018,66.24,18.2,17239.999771118,3.30818701,5.068679810,2.318000078,2880294.65,22770405.22,12862187.57,84.269,11.291075854,111129440
Ethiopia,ETH,Sub-Saharan Africa,Low income,2019,66.597,21.9,18360.000610352,3.23808599,4.884828647,2.325999975,2810543.91,22129553.05,13114232.55,95.913,11.806052568,114120592
Fiji,FJI,East Asia & Pacific,Upper middle income,2001,65.863,4,1040,2.90547323,5.643109798,3.907000065,27085.27,60694.54,197751.12,1.652,39.331945700,841324
Fiji,FJI,East Asia & Pacific,Upper middle income,2002,66.022,3.8,879.999995232,2.983495,6.275869846,3.872999907,26621.07,60186.83,197961.34,1.833,94.604465835,849897
Fiji,FJI,East Asia & Pacific,Upper middle income,2003,66.152,3.9,1049.999952316,2.97298193,4.981581622,3.905999899,27154.67,60796.96,202979.52,2.3,95.001537908,858306
Fiji,FJI,East Asia & Pacific,Upper middle income,2004,66.247,3.8,1470.000028610,3.25768542,6.209159851,3.811000109,26720.75,60441.39,202382.39,2.708,39.629563955,866699
Fiji,FJI,East Asia & Pacific,Upper middle income,2005,66.313,3.7,1289.999961853,3.25656676,5.167059898,3.890000105,26104.33,59490.89,208811.06,2.98,39.728716093,874929
Fiji,FJI,East Asia & Pacific,Upper middle income,2006,66.362,3.7,1379.999995232,3.34798169,5.655320168,3.959000111,26348.48,58987.17,214385.19,3.076,39.828231020,883096
Fiji,FJI,East Asia & Pacific,Upper middle income,2007,66.413,3.7,1259.999990463,3.41514993,5.894720078,4.107999802,26420.36,57758.4,220224.38,3.378,39.927859736,890655
Fiji,FJI,East Asia & Pacific,Upper middle income,2008,66.477,3.9,970.000028610,3.1846714,4.253570080,4.162000179,26282.56,56877.52,225457.75,3.523,40.051900704,896728
Fiji,FJI,East Asia & Pacific,Upper middle income,2009,66.559,4.8,970.000028610,3.53587651,4.498479843,4.309999943,25922.25,55926.27,224453.1,2.871,40.181906864,901390
Fiji,FJI,East Asia & Pacific,Upper middle income,2010,66.655,5.6,1159.999966621,3.416641,4.824359894,4.309999943,25208.96,55285.37,227552.88,3.14,40.312311357,905176
Fiji,FJI,East Asia & Pacific,Upper middle income,2011,66.759,6.6,1110.000014305,3.14293504,4.173059940,4.409999847,25123.61,54900.2,230895.92,3.779,40.442610860,908359
Fiji,FJI,East Asia & Pacific,Upper middle income,2012,66.859,6.5,1029.999971390,3.2655499,4.722650051,4.420000076,26436.51,54322,234364.94,3.972,40.573308578,911067
Fiji,FJI,East Asia & Pacific,Upper middle income,2013,66.95,6.7,1129.999995232,3.20040703,3.882889986,4.327000141,25640.65,53635.1,236982.68,4.19,40.703392470,913467
Fiji,FJI,East Asia & Pacific,Upper middle income,2014,67.03,6.3,1289.999961853,3.3686049,4.268219948,4.289999962,25349.74,53128.92,239816.61,4.857,40.833618275,915576
Fiji,FJI,East Asia & Pacific,Upper middle income,2015,67.103,6.5,1379.999995232,3.32468939,4.809319973,4.295000076,25141.57,52926.87,242828.97,4.682,40.963992840,917209
Fiji,FJI,East Asia & Pacific,Upper middle income,2016,67.175,6.3,1519.999980927,3.27979708,4.835899830,4.320000172,27964.9,52840.03,245474.87,4.93,41.094256557,918371
Fiji,FJI,East Asia & Pacific,Upper middle income,2017,67.252,6.2,1649.999976158,3.18689561,4.651189804,4.277999878,25333.33,52109.32,247917.81,5.353,41.224158713,919022
Fiji,FJI,East Asia & Pacific,Upper middle income,2018,67.341,5.5,1629.999995232,3.42045617,4.835710049,4.333000183,25704.54,51002.49,250626.68,5.581,41.353948988,919002
Fiji,FJI,East Asia & Pacific,Upper middle income,2019,67.444,4.9,1629.999995232,3.81607008,5.067880154,4.447999954,25210.6,50218.83,253440.03,5.482,41.482863710,918472
Finland,FIN,Europe & Central Asia,High income,2001,77.965853659,2.5,61090,7.25090408,5.840250015,10.289999962,222105.62,66976.25,1324448.51,129.533,94.207396194,5188007
Finland,FIN,Europe & Central Asia,High income,2002,78.119512195,2.5,63439.998626709,7.62769508,6.016779900,10.420000076,220738.86,63244.43,1329373.95,140.404,23.214361203,5200588
Finland,FIN,Europe & Central Asia,High income,2003,78.368292683,2.5,71709.999084473,7.93805122,6.167439938,10.470000267,220248.89,59645.87,1334916.7,171.652,23.525078564,5212991
Finland,FIN,Europe & Central Asia,High income,2004,78.714634146,2.5,67680.000305176,8.05912876,6.157579899,10.359999657,222200.16,55255.78,1342822.28,197.479,95.398606140,5228143
Finland,FIN,Europe & Central Asia,High income,2005,78.817073171,2.5,55459.999084473,8.28795624,6.025070190,8.380000114,220259.91,50383.55,1349234.33,204.885,95.795673530,5246070
Finland,FIN,Europe & Central Asia,High income,2006,79.214634146,2.5,67019.996643066,8.2841177,5.928380013,7.719999790,218229.21,46688.18,1351687.18,217.089,96.192740919,5266249
Finland,FIN,Europe & Central Asia,High income,2007,79.263414634,2.5,65099.998474121,8.08359337,5.671259880,6.849999905,217567.67,45055.17,1363762.9,256.378,96.589811570,5288694
Finland,FIN,Europe & Central Asia,High income,2008,79.568292683,2.5,56659.999847412,8.34310627,5.830100060,6.369999886,212977.4,43164.81,1369732.99,285.716,96.986874829,5313358
Finland,FIN,Europe & Central Asia,High income,2009,79.719512195,2.5,54180.000305176,9.16122246,6.459559917,8.25,208306.53,41667.16,1378925.33,253.498,97.383945069,5338813
Finland,FIN,Europe & Central Asia,High income,2010,79.870731707,2.5,62529.998779297,9.14202785,6.504449844,8.390000343,203753.61,40718.86,1386952.68,249.424,97.781011364,5363279
Finland,FIN,Europe & Central Asia,High income,2011,80.470731707,2.5,55119.998931885,9.22303009,6.445049763,7.780000210,197412.09,39712.07,1389221.96,275.604,98.178081469,5388173
Finland,FIN,Europe & Central Asia,High income,2012,80.626829268,2.5,49409.999847412,9.5857954,7.148039818,7.690000057,191037.89,39019.09,1395633.34,258.29,98.575154427,5413865
Finland,FIN,Europe & Central Asia,High income,2013,80.975609756,2.5,50189.998626709,9.80534649,7.124040127,8.189999580,185091.53,37508.44,1399918.3,271.362,98.972220848,5438873
Finland,FIN,Europe & Central Asia,High income,2014,81.180487805,2.5,46159.999847412,9.78115082,7.102369785,8.659999847,179544.94,37415.44,1401496.01,274.863,99.369290470,5461436
Finland,FIN,Europe & Central Asia,High income,2015,81.480487805,2.5,42819.999694824,9.64523888,7.032080173,9.380000114,174898.77,36570.47,1402720.88,234.534,99.630626045,5479457
Finland,FIN,Europe & Central Asia,High income,2016,81.429268293,2.5,45700.000762939,9.37796021,6.851530075,8.819999695,175853.25,36679.32,1415176.59,240.771,99.631871579,5495217
Finland,FIN,Europe & Central Asia,High income,2017,81.631707317,2.5,43020.000457764,9.12670135,6.363110065,8.640000343,177508.98,37107.98,1428930.64,255.648,99.633128657,5508146
Finland,FIN,Europe & Central Asia,High income,2018,81.734146341,2.5,44580.001831055,9.03608513,6.275420189,7.360000134,176835.77,37528.11,1441475.16,275.708,99.634547828,5515465
Finland,FIN,Europe & Central Asia,High income,2019,81.982926829,2.5,40709.999084473,9.15348339,6.385694981,6.690000057,174896.2,38136.21,1457999.01,268.515,99.636151982,5521539
France,FRA,Europe & Central Asia,High income,2001,79.158536585,2.5,376730,9.70562744,5.429384947,8.609999657,2204469.1,837070.94,14213905.67,1377.66,97.352358065,59014776
France,FRA,Europe & Central Asia,High income,2002,79.260975610,2.5,371019.989013672,10.02218628,5.429384947,8.699999809,2178503.37,824698.17,14307987.63,1501.41,39.430839156,59372784
France,FRA,Europe & Central Asia,High income,2003,79.114634146,2.5,376709.991455078,10.08283329,5.429384947,8.310000420,2165435.09,823391.3,14368533.91,1844.54,39.530019652,59728260
France,FRA,Europe & Central Asia,High income,2004,80.163414634,2.5,377790.008544922,10.16429329,5.429384947,8.909999847,2078906.62,798311.57,14205478.59,2119.63,97.466174664,60108436
France,FRA,Europe & Central Asia,High income,2005,80.163414634,2.5,380660.003662109,10.2148447,5.429384947,8.489999771,2062509.51,788320.25,14259166.56,2196.95,97.587793591,60510080
France,FRA,Europe & Central Asia,High income,2006,80.812195122,2.5,371549.987792969,10.38566494,5.429384947,8.449999809,2038027.61,783347.76,14276387.78,2320.54,97.710211801,60919152
France,FRA,Europe & Central Asia,High income,2007,81.112195122,2.5,362829.986572266,10.31564426,5.429384947,7.659999847,2013933.14,777247.09,14312615.27,2660.59,97.833448868,61329380
France,FRA,Europe & Central Asia,High income,2008,81.214634146,2.5,357989.990234375,10.50084686,5.429384947,7.059999943,2008070.64,779513.6,14414624.26,2930.3,97.957457742,61721004
France,FRA,Europe & Central Asia,High income,2009,81.414634146,2.5,343730.010986328,11.28756237,5.429384947,8.739999771,2012789.44,776699.35,14510653.98,2700.89,98.082257135,62093300
France,FRA,Europe & Central Asia,High income,2010,81.663414634,2.5,347779.998779297,11.22560215,5.429384947,8.869999886,2001325.5,770606.29,14550144.65,2645.19,98.207849779,62444568
France,FRA,Europe & Central Asia,High income,2011,82.114634146,2.5,335140.014648438,11.18497658,5.429384947,8.810000420,1973238.44,756829.57,14590199.3,2865.16,98.334261542,62775272
France,FRA,Europe & Central Asia,High income,2012,81.968292683,2.5,338420.013427734,11.29740047,5.429384947,9.399999619,1938548.1,760694.86,14667303.24,2683.67,98.461490552,63071412
France,FRA,Europe & Central Asia,High income,2013,82.219512195,2.5,338559.997558594,11.41635036,5.429384947,9.920000076,1906190.34,760543.86,14698198.58,2811.88,98.589554100,63335180
France,FRA,Europe & Central Asia,High income,2014,82.719512195,2.5,306100.006103516,11.54441643,5.429384947,10.289999962,1878083.26,747847.16,14698369.42,2855.96,98.718446824,63588496
France,FRA,Europe & Central Asia,High income,2015,82.321951220,2.5,311299.987792969,11.4475565,5.429384947,10.350000381,1909829.03,761851.3,14904272.39,2439.19,98.848198032,63809768
France,FRA,Europe & Central Asia,High income,2016,82.573170732,2.5,313920.013427734,11.47163677,5.429384947,10.050000191,1880594.38,757347.53,14866292.63,2472.96,98.978790032,63989320
France,FRA,Europe & Central Asia,High income,2017,82.575609756,2.5,317829.986572266,11.33276176,5.451600075,9.409999847,1889770.76,756973.25,15034474.26,2595.15,99.110247762,64144092
France,FRA,Europe & Central Asia,High income,2018,82.675609756,2.5,307049.987792969,11.18583012,5.407169819,9.020000458,1911053.39,758017.04,15156654.55,2790.96,99.242556901,64277812
France,FRA,Europe & Central Asia,High income,2019,82.826829268,2.5,300519.989013672,11.05747223,5.429384947,8.409999847,1973126.7,758581.72,15334917.58,2728.87,99.375737981,64399760
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2001,57.968,10.7,6230,3.15246463,2.942164707,17.225999832,51611.35,445707.56,235345.91,5.023,,1306593
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2002,57.791,12.1,5960.000038147,3.33046246,2.942164707,17.173999786,53115.3,444350.62,237594.27,5.335,,1341696
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2003,57.759,13.3,6440.000057220,3.53691506,2.942164707,17.070999146,54581.13,443765.09,243135.75,6.512,,1378406
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2004,57.885,13.9,6090.000152588,3.33140016,2.942164707,17.009000778,55455.65,437166.57,246852.82,7.77,,1417115
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2005,58.181,14.3,6059.999942780,2.93410254,2.942164707,16.909999847,55306.49,415769.22,250161.73,9.583,,1458362
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2006,58.641,14.8,5440.000057220,3.14508867,2.942164707,17.670999527,56003.38,403205.79,255107.69,10.328,,1502540
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2007,59.229,15.9,4940.000057220,3.16386676,2.942164707,18.284000397,58460.59,393687.26,259517.37,12.455,,1549774
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2008,59.904,16.8,5269.999980927,2.79445171,2.942164707,19.093999863,60498.69,389039.29,264281.11,15.571,,1599988
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2009,60.637,16.3,5199.999809265,3.83981347,2.942164707,19.763999939,58815.45,380822.08,265801.93,12.114,,1653549
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2010,61.4,14.7,5760.000228882,2.47556782,3.078089952,20.389999390,57263.44,373708.57,265041.92,14.373,,1711117
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2011,62.168,13.1,5780.000209808,2.55771661,2.987459898,20.429000854,57449.66,364178.42,267991.11,18.21,,1772508
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2012,62.924,12.8,5599.999904633,2.42097521,3.013400078,20.488000870,55994.03,344629.96,269178.15,17.17,,1836711
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2013,63.648,12.9,5789.999961853,2.8408711,3.029710054,20.520999908,56756.69,324085.52,270508.53,17.596,,1902230
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2014,64.318,13.3,5960.000038147,2.53282118,2.666670084,20.572999954,55756.16,310316.94,274643.08,18.204,,1966858
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2015,64.913,13.9,6119.999885559,2.6574378,2.991663933,20.613000870,56032.03,300422.91,280020.65,14.383,,2028524
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2016,65.418,15.1,6420.000076294,3.10769749,2.662058353,20.669000626,57809.46,289887.42,285760.09,14.024,,2086210
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2017,65.839,16.1,5329.999923706,2.78068829,3.326811790,20.721000671,56809.98,279516.87,291836.09,14.929,,2140225
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2018,66.187,17,5119.999885559,2.74500299,2.933458805,20.749000549,57056.05,269657.43,297537.37,16.867,,2192013
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2019,66.467,16.6,5250,2.76836205,2.732324123,20.742000580,57444.84,262574.39,303091.09,16.874,,2242788
Georgia,GEO,Europe & Central Asia,Upper middle income,2001,70.065,7.7,3520,7.16950893,2.137500048,11.159999847,146593.82,206455.21,1423122.16,3.219,64.062831838,4144485
Georgia,GEO,Europe & Central Asia,Upper middle income,2002,70.22,5.9,2960.000038147,7.81474257,2.235019922,12.590000153,152811.17,194954.29,1451966.95,3.396,99.999997433,4061127
Georgia,GEO,Europe & Central Asia,Upper middle income,2003,70.349,4.8,3160.000085831,8.02952862,2.065599918,11.510000229,139004.93,182085.38,1446778.53,3.991,99.999996438,4017826
Georgia,GEO,Europe & Central Asia,Upper middle income,2004,70.451,4.1,3369.999885559,8.08910847,2.914200068,12.619999886,138984.82,173293.38,1439037.26,5.125,64.651252114,3988861
Georgia,GEO,Europe & Central Asia,Upper middle income,2005,70.538,4.1,4239.999771118,8.07734108,2.484319925,13.810000420,140712.61,163212.97,1404204.32,6.411,64.901843529,3961183
Georgia,GEO,Europe & Central Asia,Upper middle income,2006,70.635,4,4699.999809265,7.63208055,3.003649950,13.569999695,141156.11,151701.12,1374178.72,7.745,65.151955230,3933866
Georgia,GEO,Europe & Central Asia,Upper middle income,2007,70.765,4,5630.000114441,7.4351778,2.696870089,13.279999733,141254.59,145433.15,1340657.21,10.173,65.401585696,3906476
Georgia,GEO,Europe & Central Asia,Upper middle income,2008,70.946,3.6,4840.000152588,8.44467163,2.919549942,17.870000839,182084.82,142683.38,1338675.08,12.795,65.650248592,3879701
Georgia,GEO,Europe & Central Asia,Upper middle income,2009,71.18,5,5619.999885559,9.56681633,3.222379923,20.709999084,151567.36,138845.93,1347172.87,10.767,65.897950719,3855203
Georgia,GEO,Europe & Central Asia,Upper middle income,2010,71.46,6.7,5320.000171661,9.07341194,2.803649902,20.200000763,149699.88,131901.06,1339635.97,12.243,66.145175082,3836834
Georgia,GEO,Europe & Central Asia,Upper middle income,2011,71.773,8.2,6519.999980927,8.0144434,2.576139927,19.629999161,146777.11,126577.49,1323257.05,15.107,66.391436518,3821667
Georgia,GEO,Europe & Central Asia,Upper middle income,2012,72.097,7.8,7190.000057220,8.04715919,1.906100035,19.649999619,149763.54,123804.5,1294070.7,16.489,66.637219385,3804358
Georgia,GEO,Europe & Central Asia,Upper middle income,2013,72.412,7.9,7840.000152588,7.88304806,2.886719942,19.420000076,146181.92,117587.8,1259026.94,17.19,66.881567506,3786025
Georgia,GEO,Europe & Central Asia,Upper middle income,2014,72.707,7.9,8470.000267029,7.90386868,2.997679949,17.440000534,145545.51,113435.75,1237641.98,17.627,67.125439462,3774232
Georgia,GEO,Europe & Central Asia,Upper middle income,2015,72.973,8.1,9199.999809265,7.42301512,3.164870024,16.510000229,144207.18,109314.53,1229672.49,14.954,67.368355288,3771135
Georgia,GEO,Europe & Central Asia,Upper middle income,2016,73.207,8.3,9649.999618530,7.99670744,3.593869925,16.600000381,141954.74,105091.99,1244800.61,15.142,67.614618171,3771112
Georgia,GEO,Europe & Central Asia,Upper middle income,2017,73.414,8.1,9729.999542236,7.05804443,3.574429989,13.939999580,139649.84,100745.06,1240195.35,16.243,67.862798322,3771904
Georgia,GEO,Europe & Central Asia,Upper middle income,2018,73.6,7.8,9569.999694824,7.11329746,3.521059990,12.670000076,136647.96,96439.12,1231871.19,17.597,68.113814887,3772323
Georgia,GEO,Europe & Central Asia,Upper middle income,2019,73.767,7.8,10109.999656677,6.65744257,3.808640003,11.569999695,134035.9,92210.47,1222059.41,17.47,68.367196359,3770814
Germany,DEU,Europe & Central Asia,High income,2001,78.329268293,2.5,847680,9.92046165,4.779210788,7.769999981,2057820.12,879257,23164672.77,1945.79,99.842901983,81514568
Germany,DEU,Europe & Central Asia,High income,2002,78.229268293,2.5,833380.004882813,10.18365669,4.779210788,8.479999542,2033518.62,883231.26,23252238.38,2078.48,96.435829369,81443424
Germany,DEU,Europe & Central Asia,High income,2003,78.380487805,2.5,836789.978027344,10.40202236,4.779210788,9.779999733,2005621.1,897399.53,23295412.71,2501.64,96.554070820,81346808
Germany,DEU,Europe & Central Asia,High income,2004,78.680487805,2.5,821070.007324219,10.14603138,4.779210788,10.729999542,1951254.96,894006.79,23086506.4,2814.35,99.849348882,81266672
Germany,DEU,Europe & Central Asia,High income,2005,78.931707317,2.5,802380.004882813,10.3115406,4.779210788,11.170000076,1911407.94,896837.54,23022502.15,2846.86,99.855829337,81212168
Germany,DEU,Europe & Central Asia,High income,2006,79.131707317,2.5,814409.973144531,10.17961693,4.293960094,10.25,1882306.65,901905.97,22925440.76,2994.7,99.862338978,81177816
Germany,DEU,Europe & Central Asia,High income,2007,79.534146341,2.5,783799.987792969,10.05104923,4.366799831,8.659999847,1861366.62,915349.45,22916105.34,3425.58,99.868881554,81183832
Germany,DEU,Europe & Central Asia,High income,2008,79.736585366,2.5,789690.002441406,10.25105095,4.435949802,7.519999981,1853545.42,921391.43,22968766.05,3745.26,99.875456669,81217488
Germany,DEU,Europe & Central Asia,High income,2009,79.836585366,2.5,734809.997558594,11.23758507,4.909510136,7.739999771,1857716.09,930010.76,23049660.6,3411.26,99.878450297,81260624
