Country,Country.Code,Region,Income.Group,Year,le,po_und,co2,hexp,edu,Unemployment,Injuries,comm_dis,non_comm_dis,gdp_bill,acc_wtr,avg_le,avg_po_und,avg_co2,avg_hexp,avg_edu,avg_comm_dis,avg_non_comm_dis,avg_gdp_bill,avg_acc_wtr,europe_region,EU_member,population
Georgia,GEO,Europe & Central Asia,Upper middle income,2011,71.773,8.2,6519.999980927,8.0144434,2.576139927,19.629999161,146777.11,126577.49,1323257.05,15.107,66.391436518,71.713631579,6.410526316,6402.105194393,7.864706014,2.86906576163158,137672.241052632,1325685.51526316,11.772842105,69.906593819,Central and Eastern Europe,0,3821667
Georgia,GEO,Europe & Central Asia,Upper middle income,2012,72.097,7.8,7190.00005722,8.04715919,1.906100035,19.649999619,149763.54,123804.5,1294070.7,16.489,66.637219385,71.713631579,6.410526316,6402.105194393,7.864706014,2.86906576163158,137672.241052632,1325685.51526316,11.772842105,69.906593819,Central and Eastern Europe,0,3804358
Georgia,GEO,Europe & Central Asia,Upper middle income,2013,72.412,7.9,7840.000152588,7.88304806,2.886719942,19.420000076,146181.92,117587.8,1259026.94,17.19,66.881567506,71.713631579,6.410526316,6402.105194393,7.864706014,2.86906576163158,137672.241052632,1325685.51526316,11.772842105,69.906593819,Central and Eastern Europe,0,3786025
Georgia,GEO,Europe & Central Asia,Upper middle income,2014,72.707,7.9,8470.000267029,7.90386868,2.997679949,17.440000534,145545.51,113435.75,1237641.98,17.627,67.125439462,71.713631579,6.410526316,6402.105194393,7.864706014,2.86906576163158,137672.241052632,1325685.51526316,11.772842105,69.906593819,Central and Eastern Europe,0,3774232
Georgia,GEO,Europe & Central Asia,Upper middle income,2015,72.973,8.1,9199.999809265,7.42301512,3.164870024,16.510000229,144207.18,109314.53,1229672.49,14.954,67.368355288,71.713631579,6.410526316,6402.105194393,7.864706014,2.86906576163158,137672.241052632,1325685.51526316,11.772842105,69.906593819,Central and Eastern Europe,0,3771135
Georgia,GEO,Europe & Central Asia,Upper middle income,2016,73.207,8.3,9649.99961853,7.99670744,3.593869925,16.600000381,141954.74,105091.99,1244800.61,15.142,67.614618171,71.713631579,6.410526316,6402.105194393,7.864706014,2.86906576163158,137672.241052632,1325685.51526316,11.772842105,69.906593819,Central and Eastern Europe,0,3771112
Georgia,GEO,Europe & Central Asia,Upper middle income,2017,73.414,8.1,9729.999542236,7.05804443,3.574429989,13.93999958,139649.84,100745.06,1240195.35,16.243,67.862798322,71.713631579,6.410526316,6402.105194393,7.864706014,2.86906576163158,137672.241052632,1325685.51526316,11.772842105,69.906593819,Central and Eastern Europe,0,3771904
Georgia,GEO,Europe & Central Asia,Upper middle income,2018,73.6,7.8,9569.999694824,7.11329746,3.52105999,12.670000076,136647.96,96439.12,1231871.19,17.597,68.113814887,71.713631579,6.410526316,6402.105194393,7.864706014,2.86906576163158,137672.241052632,1325685.51526316,11.772842105,69.906593819,Central and Eastern Europe,0,3772323
Georgia,GEO,Europe & Central Asia,Upper middle income,2019,73.767,7.8,10109.999656677,6.65744257,3.808640003,11.569999695,134035.9,92210.47,1222059.41,17.47,68.367196359,71.713631579,6.410526316,6402.105194393,7.864706014,2.86906576163158,137672.241052632,1325685.51526316,11.772842105,69.906593819,Central and Eastern Europe,0,3770814
Germany,DEU,Europe & Central Asia,High income,2001,78.329268293,2.5,847680,9.92046165,4.779210788,7.769999981,2057820.12,879257,23164672.77,1945.79,99.842901983,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81514568
Germany,DEU,Europe & Central Asia,High income,2002,78.229268293,2.5,833380.004882813,10.18365669,4.779210788,8.479999542,2033518.62,883231.26,23252238.38,2078.48,96.435829369,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81443424
Germany,DEU,Europe & Central Asia,High income,2003,78.380487805,2.5,836789.978027344,10.40202236,4.779210788,9.779999733,2005621.1,897399.53,23295412.71,2501.64,96.55407082,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81346808
Germany,DEU,Europe & Central Asia,High income,2004,78.680487805,2.5,821070.007324219,10.14603138,4.779210788,10.729999542,1951254.96,894006.79,23086506.4,2814.35,99.849348882,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81266672
Germany,DEU,Europe & Central Asia,High income,2005,78.931707317,2.5,802380.004882813,10.3115406,4.779210788,11.170000076,1911407.94,896837.54,23022502.15,2846.86,99.855829337,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81212168
Germany,DEU,Europe & Central Asia,High income,2006,79.131707317,2.5,814409.973144531,10.17961693,4.293960094,10.25,1882306.65,901905.97,22925440.76,2994.7,99.862338978,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81177816
Germany,DEU,Europe & Central Asia,High income,2007,79.534146341,2.5,783799.987792969,10.05104923,4.366799831,8.659999847,1861366.62,915349.45,22916105.34,3425.58,99.868881554,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81183832
Germany,DEU,Europe & Central Asia,High income,2008,79.736585366,2.5,789690.002441406,10.25105095,4.435949802,7.519999981,1853545.42,921391.43,22968766.05,3745.26,99.875456669,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81217488
Germany,DEU,Europe & Central Asia,High income,2009,79.836585366,2.5,734809.997558594,11.23758507,4.909510136,7.739999771,1857716.09,930010.76,23049660.6,3411.26,99.878450297,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81260624
Germany,DEU,Europe & Central Asia,High income,2010,79.987804878,2.5,773070.007324219,11.09557819,4.94367981,6.96999979,1862602.48,932582.66,23010063.28,3399.67,99.881529972,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81325088
Germany,DEU,Europe & Central Asia,High income,2011,80.436585366,2.5,746479.98046875,10.77818966,4.82487011,5.820000172,1851767.58,933546.12,22934622.59,3749.31,99.884704206,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81423384
Germany,DEU,Europe & Central Asia,High income,2012,80.53902439,2.5,760130.004882813,10.85323715,4.956580162,5.380000114,1844242.6,931912.11,23010048.9,3527.14,99.887715371,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81545568
Germany,DEU,Europe & Central Asia,High income,2013,80.490243902,2.5,776150.024414063,10.99795437,4.935389996,5.230000019,1854831.7,942525.23,23248776.9,3733.8,99.890729983,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81680592
Germany,DEU,Europe & Central Asia,High income,2014,81.090243902,2.5,736010.009765625,11.02157784,4.921020031,4.980000019,1860265.25,943026.02,23281754.1,3889.09,99.893753009,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,81858824
Germany,DEU,Europe & Central Asia,High income,2015,80.641463415,2.5,742309.997558594,11.18370342,4.855150223,4.619999886,1899521.32,968428.74,23702567.92,3357.59,99.896774888,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,82073232
Germany,DEU,Europe & Central Asia,High income,2016,80.990243902,2.5,747150.024414063,11.23563671,4.839230061,4.119999886,1937140.97,975592.03,23829341.15,3469.85,99.899840527,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,82331432
Germany,DEU,Europe & Central Asia,High income,2017,80.992682927,2.5,732200.012207031,11.32935143,4.871829987,3.75,1967044.13,962702.59,23932073.56,3690.85,99.90294679,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,82624368
Germany,DEU,Europe & Central Asia,High income,2018,80.892682927,2.5,707700.012207031,11.45038891,4.975769997,3.380000114,1981296.29,961742.23,24120828.9,3974.44,99.906115578,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,82896696
Germany,DEU,Europe & Central Asia,High income,2019,81.292682927,2.5,657400.024414063,11.69724941,4.779210788,3.140000105,1993729.93,964084.88,24352417.88,3888.23,99.909344459,79.902310655,2.5,770663.687037418,10.753993787,4.77921078778947,928185.912631579,23321252.6494737,3286.520526316,99.525082246,Western Europe,1,83148144
Greece,GRC,Europe & Central Asia,High income,2001,78.387804878,2.5,96610,7.9878397,3.364579916,10.460000038,284568.09,125698.03,2884915.79,136.309,99.218122287,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,11072182
Greece,GRC,Europe & Central Asia,High income,2002,78.641463415,2.5,96599.998474121,8.23378086,3.424309969,9.970000267,277646.31,126267.81,2890073.96,154.564,99.27192414,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,11096620
Greece,GRC,Europe & Central Asia,High income,2003,78.841463415,2.5,100220.001220703,8.44915676,3.429339886,9.409999847,274894.84,124077.48,2901286.21,202.37,99.27192414,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,11110488
Greece,GRC,Europe & Central Asia,High income,2004,79.03902439,2.5,99839.996337891,8.09390354,3.667190075,10.31000042,275355.25,123575.74,2910291.16,240.964,99.421533806,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,11115089
Greece,GRC,Europe & Central Asia,High income,2005,79.23902439,2.5,101949.996948242,8.56466961,3.963959932,9.989999771,278666.21,121855.66,2912348.04,247.875,99.486485534,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,11113450
Greece,GRC,Europe & Central Asia,High income,2006,79.43902439,2.5,100699.996948242,8.25866985,3.573149979,9.010000229,268163.56,118872.74,2917725.95,273.547,99.473344201,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,11106097
Greece,GRC,Europe & Central Asia,High income,2007,79.43902439,2.5,104309.997558594,8.39808178,3.573149979,8.399999619,273573.44,117400.43,2964405.31,318.903,99.445166579,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,11091491
Greece,GRC,Europe & Central Asia,High income,2008,79.93902439,2.5,100410.003662109,8.82774258,3.573149979,7.760000229,265452.95,115712.46,2948566.7,355.909,99.416445918,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,11073621
Greece,GRC,Europe & Central Asia,High income,2009,80.187804878,2.5,94739.99786377,9.40688515,3.573149979,9.619999886,264167.03,114844.92,2954352.8,331.309,99.387207975,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,11055503
Greece,GRC,Europe & Central Asia,High income,2010,80.387804878,2.5,87580.001831055,9.59662342,3.573149979,12.710000038,257459.36,115455.6,2946368.09,297.125,99.357449894,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,11033784
Greece,GRC,Europe & Central Asia,High income,2011,80.731707317,2.5,84550.003051758,9.19330311,3.573149979,17.86000061,250675.07,115468.96,2965569.3,282.996,99.327199673,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,11004730
Greece,GRC,Europe & Central Asia,High income,2012,80.634146341,2.5,80089.996337891,8.92377281,3.573149979,24.440000534,244149.73,116868,2974577.96,242.029,99.296445503,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,10963633
Greece,GRC,Europe & Central Asia,High income,2013,81.285365854,2.5,72480.003356934,8.36682224,3.573149979,27.469999313,234751.3,120322.48,2931564.38,238.908,99.265196672,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,10914501
Greece,GRC,Europe & Central Asia,High income,2014,81.385365854,2.5,69550.003051758,7.90779018,3.573149979,26.489999771,232030.02,128547.69,2904417.22,235.458,99.233471011,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,10862972
Greece,GRC,Europe & Central Asia,High income,2015,81.036585366,2.5,68010.00213623,8.06892395,3.661390066,24.899999619,246675.84,135029.92,2915985.43,195.684,99.18443382,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,10806644
Greece,GRC,Europe & Central Asia,High income,2016,81.387804878,2.5,66849.998474121,8.32109451,3.573149979,23.540000916,240993.64,139694.33,2927822.69,193.148,99.133636394,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,10749742
Greece,GRC,Europe & Central Asia,High income,2017,81.287804878,2.5,66800.003051758,8.10309219,3.477089882,21.489999771,230295.78,135186,2948435.63,199.844,99.08283228,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,10692230
Greece,GRC,Europe & Central Asia,High income,2018,81.787804878,2.5,65019.996643066,7.95876884,3.597340107,19.290000916,234273.1,135253.34,2993363.01,212.049,99.032036127,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,10633275
Greece,GRC,Europe & Central Asia,High income,2019,81.63902439,2.5,60000,7.83788586,3.573149979,17.309999466,229974.33,134132.16,3018964.93,205.257,98.981237344,80.248267009,2.5,85068.947207802,8.447305628,3.57314997905263,124434.934210526,2937422.87157895,240.223578947,99.278215437,Southern Europe,1,10574026
Hungary,HUN,Europe & Central Asia,High income,2001,72.248780488,2.5,56280,6.82614756,4.931009769,5.670000076,486731.33,152435.99,3521823.54,53.75,86.639571568,74.281258023,2.5,49418.946982936,7.230342288,4.85761666294737,127674.553684211,3388059.21052632,124.758157895,89.441514756,Central and Eastern Europe,1,10177955
Hungary,HUN,Europe & Central Asia,High income,2002,72.348780488,2.5,55599.998474121,7.12101698,5.179230213,5.610000134,478036.87,146306.15,3529018.32,67.609,89.301001522,74.281258023,2.5,49418.946982936,7.230342288,4.85761666294737,127674.553684211,3388059.21052632,124.758157895,89.441514756,Central and Eastern Europe,1,10148404
Hungary,HUN,Europe & Central Asia,High income,2003,72.3,2.5,58189.998626709,8.11923409,5.791150093,5.789999962,468951.96,142567.69,3550464.05,85.285,89.301001522,74.281258023,2.5,49418.946982936,7.230342288,4.85761666294737,127674.553684211,3388059.21052632,124.758157895,89.441514756,Central and Eastern Europe,1,10118060
Hungary,HUN,Europe & Central Asia,High income,2004,72.648780488,2.5,56349.998474121,7.77005482,5.326580048,5.829999924,455964.68,138414.06,3515830.62,104.121,86.746945768,74.281258023,2.5,49418.946982936,7.230342288,4.85761666294737,127674.553684211,3388059.21052632,124.758157895,89.441514756,Central and Eastern Europe,1,10094499
Hungary,HUN,Europe & Central Asia,High income,2005,72.648780488,2.5,55919.998168945,8.00078201,5.318880081,7.190000057,448791.29,136255.69,3555087.57,113.211,86.788018954,74.281258023,2.5,49418.946982936,7.230342288,4.85761666294737,127674.553684211,3388059.21052632,124.758157895,89.441514756,Central and Eastern Europe,1,10073533
Hungary,HUN,Europe & Central Asia,High income,2006,73.097560976,2.5,55459.999084473,7.78737354,5.288119793,7.489999771,435271.53,132451.42,3500406.17,115.716,86.834436066,74.281258023,2.5,49418.946982936,7.230342288,4.85761666294737,127674.553684211,3388059.21052632,124.758157895,89.441514756,Central and Eastern Europe,1,10057063
